category,description,item_number,main_image,price,rating,rating_count,seller,title
cpu,"Intel 7 Alder Lake Processor Base Power: 65W
Maximum Turbo Power: 117W 
18MB L3 Cache 
7.5MB L2 Cache 
Windows 11 Supported
Intel Laminar RM1 CPU Cooler",19-118-360,https://c1.neweggimages.com/ProductImageOriginal/19-118-360-08.jpg,137.99,4.9,223,Newegg,Intel Core i5-12400F - Core i5 12th Gen Alder Lake 6-Core 2.5 GHz LGA 1700 65W Desktop Processor - BX8071512400F
cpu,"Intel 7 Alder Lake Processor Base Power: 65W
Maximum Turbo Power: 117W 
18MB L3 Cache 
7.5MB L2 Cache 
Windows 11 Supported
Intel Laminar RM1 CPU Cooler",19-118-360T,https://c1.neweggimages.com/ProductImageOriginal/19-118-360-03.jpg,89,0,0,Newegg,Intel Core i5-12400F - Core i5 12th Gen Alder Lake 6-Core 2.5 GHz LGA 1700 65W Desktop Processor - BX8071512400F
cpu,"Intel 7 Alder Lake Processor Base Power: 65W
Maximum Turbo Power: 180W 
25MB L3 Cache 
12MB L2 Cache 
Intel UHD Graphics 770",19-118-368T,https://c1.neweggimages.com/ProductImageOriginal/19-118-368-V01.jpg,149.99,0,0,Newegg,Intel Core i7-12700 - Core i7 12th Gen Alder Lake 12-Core (8P+4E) 2.1 GHz LGA 1700 65W Intel UHD Graphics 770 Desktop Processor - BX8071512700
cpu,"Intel 7 Alder Lake Processor Base Power: 60W
Maximum Turbo Power: 89W 
12MB L3 Cache 
5MB L2 Cache 
Intel UHD Graphics 730",19-118-370T,https://c1.neweggimages.com/ProductImageOriginal/A24GD2203220DB6YE7D.jpg,69.99,0,0,Newegg,Intel Core i3-12100 - Core i3 12th Gen Alder Lake Quad-Core 3.3 GHz LGA 1700 Processor 60W Intel UHD Graphics 730 Desktop Processor - BX8071512100
cpu,"Intel 7 Alder Lake Processor Base Power: 65W
Maximum Turbo Power: 117W 
18MB L3 Cache 
7.5MB L2 Cache 
Intel UHD Graphics 770",19-118-371,https://c1.neweggimages.com/ProductImageOriginal/19-118-371-S01.jpg,249.97,4.7,9,Newegg,Intel Core i5-12600 - Core i5 12th Gen Alder Lake 6-Core 3.3 GHz LGA 1700 65W Intel UHD Graphics 770 Desktop Processor - BX8071512600
cpu,"Intel 7 Alder Lake Processor Base Power: 65W
Maximum Turbo Power: 117W 
18MB L3 Cache 
7.5MB L2 Cache 
Intel UHD Graphics 770",19-118-374T,https://c1.neweggimages.com/ProductImageOriginal/19-118-374-S01.jpg,99.99,0,0,Newegg,Intel Core i5-12500 - Core i5 12th Gen Alder Lake 6-Core 3.0 GHz LGA 1700 65W Intel UHD Graphics 770 Desktop Processor - BX8071512500
cpu,"Intel 7 Alder Lake Processor Base Power: 150W
Maximum Turbo Power: 241W 
30MB L3 Cache 
14MB L2 Cache 
Intel UHD Graphics 770",19-118-392T,https://c1.neweggimages.com/ProductImageOriginal/19-118-392-V07.jpg,199.99,0,0,Newegg,Intel Core i9-12900KS - Core i9 12th Gen Alder Lake 16-Core (8P+8E) 3.4 GHz LGA 1700 150W Intel UHD Graphics 770 Desktop Processor - BX8071512900KS
cpu,"Raptor Lake 125W 
36MB L3 Cache 
32MB L2 Cache 
Intel UHD Graphics 770",19-118-412T,https://c1.neweggimages.com/ProductImageOriginal/19-118-412-V05.jpg,289.99,5,1,Newegg,Intel Core i9-13900K - Core i9 13th Gen Raptor Lake 24-Core (8P+16E) P-core Base Frequency: 3.0 GHz E-core Base Frequency: 2.2 GHz LGA 1700 125W Intel UHD Graphics 770 Desktop CPU Processor - BX807151
cpu,"Raptor Lake 125W 
36MB L3 Cache 
32MB L2 Cache 
None Integrated Graphics",19-118-413T,https://c1.neweggimages.com/ProductImageOriginal/19-118-413-V11.jpg,279.99,5,1,Newegg,Intel Core i9-13900KF - Core i9 13th Gen Raptor Lake 24-Core (8P+16E) P-core Base Frequency: 3.0 GHz E-core Base Frequency: 2.2 GHz LGA 1700 125W None Integrated Graphics Desktop CPU Processor - BX807
cpu,"Raptor Lake 125W 
30MB L3 Cache 
24MB L2 Cache 
Intel UHD Graphics 770",19-118-414T,https://c1.neweggimages.com/ProductImageOriginal/19-118-414-V05.jpg,214.99,3,2,Newegg,Intel Core i7-13700K - Core i7 13th Gen Raptor Lake 16-Core (8P+8E) P-core Base Frequency: 3.4 GHz E-core Base Frequency: 2.5 GHz LGA 1700 125W Intel UHD Graphics 770 Desktop CPU Processor - BX8071513
cpu,"10nm Raptor Lake 125W 
30MB L3 Cache 
24MB L2 Cache 
None Integrated Graphics",19-118-415T,https://c1.neweggimages.com/ProductImageOriginal/19-118-415-V05.jpg,209.99,1,1,Newegg,Intel Core i7-13700KF - Core i7 13th Gen Raptor Lake 16-Core (8P+8E) P-core Base Frequency: 3.4 GHz E-core Base Frequency: 2.5 GHz LGA 1700 125W None Integrated Graphics Desktop CPU Processor - BX8071
cpu,"10nm Raptor Lake 125W 
24MB L3 Cache 
20MB L2 Cache 
Intel UHD Graphics 770",19-118-416T,https://c1.neweggimages.com/ProductImageOriginal/19-118-416-V05.jpg,149.99,5,1,Newegg,Intel Core i5-13600K - Core i5 13th Gen Raptor Lake 14-Core (6P+8E) 3.5 GHz LGA 1700 125W Intel UHD Graphics 770 Desktop CPU Processor - BX8071513600K
cpu,"10nm Raptor Lake 125W 
24MB L3 Cache 
20MB L2 Cache 
None Integrated Graphics",19-118-417T,https://c1.neweggimages.com/ProductImageOriginal/19-118-417-V05.jpg,154.99,5,1,Newegg,Intel Core i5-13600KF - Core i5 13th Gen Raptor Lake 14-Core (6P+8E) 3.5 GHz LGA 1700 125W None Integrated Graphics Desktop CPU Processor - BX8071513600KF
cpu,"Raptor Lake Processor Base Power: 65W 
Maximum Turbo Power: 219W 
30MB L3 Cache 
24MB L2 Cache 
Windows 11 Supported",19-118-428T,https://c1.neweggimages.com/ProductImageOriginal/19-118-428-04.jpg,169.99,0,0,Newegg,"Intel Core i7-13700F Desktop Processor 16 cores (8 P-cores + 8 E-cores) 30MB Cache, up to 5.2 GHz - Box"
cpu,"Raptor Lake Processor Base Power: 65W 
Maximum Turbo Power: 154W 
24MB L3 Cache 
11.5MB L2 Cache 
Intel UHD Graphics 770 
Windows 11 Supported",19-118-429T,https://c1.neweggimages.com/ProductImageOriginal/19-118-429T-07.jpg,144.99,0,0,Newegg,"Intel Core i5-13500 Desktop Processor 14 cores (6 P-cores + 8 E-cores) 24MB Cache, up to 4.8 GHz - Box"
cpu,"Raptor Lake Processor Base Power: 65W 
Maximum Turbo Power: 148W 
20MB L3 Cache 
9.5MB L2 Cache 
Intel UHD Graphics 730 
Windows 11 Supported",19-118-430T,https://c1.neweggimages.com/ProductImageOriginal/19-118-430-10.jpg,139.99,3,1,Newegg,"Intel Core i5-13400 Desktop Processor 10 cores (6 P-cores + 4 E-cores) 20MB Cache, up to 4.6 GHz - Box"
cpu,"Raptor Lake Processor Base Power: 65W 
Maximum Turbo Power: 148W 
20MB L3 Cache 
9.5MB L2 Cache 
Windows 11 Supported
Heatsink and fan included",19-118-431T,https://c1.neweggimages.com/ProductImageOriginal/19-118-431-07.jpg,114.99,4,1,Newegg,"Intel Core i5-13400F Desktop Processor 10 cores (6 P-cores + 4 E-cores) 20MB Cache, up to 4.6 GHz - Box"
cpu,"Raptor Lake Processor Base Power: 60W 
Maximum Turbo Power: 89W 
12MB L3 Cache 
5MB L2 Cache 
Intel UHD Graphics 730",19-118-432T,https://c1.neweggimages.com/ProductImageOriginal/19-118-432-04.jpg,94.99,0,0,Newegg,"Intel Core i3-13100 Desktop Processor 4 cores (4 P-cores + 0 E-cores) 12MB Cache, up to 4.5 GHz - Box"
cpu,"Raptor Lake Processor Base Power: 58W 
Maximum Turbo Power: 89W 
12MB L3 Cache 
5MB L2 Cache",19-118-433T,https://c1.neweggimages.com/ProductImageOriginal/19-118-433T-04.jpg,84.99,0,0,Newegg,"Intel Core i3-13100F Desktop Processor 4 cores (4 P-cores + 0 E-cores) 12MB Cache, up to 4.5 GHz - Box"
cpu,"24 cores (8 P-cores + 16 E-cores) and 32 threads. Integrated Intel® UHD Graphics 770 included
Performance hybrid architecture integrates two core microarchitectures, prioritizing and distributing workloads to optimize performance
Up to 6.0 GHz unlocked. 36MB Cache
Compatible with Intel 600-series (with potential BIOS update) and 700-series chipset-based motherboards
Turbo Boost Max Technology 3.0 Frequency, and PCIe 5.0 & 4.0 support. DDR4 and DDR5 Memory support.
Cooling device not included - Processor Only",19-118-462,https://c1.neweggimages.com/ProductImageOriginal/19-118-462-03.jpg,438.99,3.6,234,Newegg,Intel Core i9-14900K - Core i9 14th Gen 24-Core (8P+16E) LGA 1700 125W Intel UHD Graphics 770 Desktop Processor - Boxed - BX8071514900K
cpu,"24 cores (8 P-cores + 16 E-cores) and 32 threads. Integrated Intel® UHD Graphics 770 included
Performance hybrid architecture integrates two core microarchitectures, prioritizing and distributing workloads to optimize performance
Up to 6.0 GHz unlocked. 36MB Cache
Compatible with Intel 600-series (with potential BIOS update) and 700-series chipset-based motherboards
Turbo Boost Max Technology 3.0 Frequency, and PCIe 5.0 & 4.0 support. DDR4 and DDR5 Memory support.
Cooling device not included - Processor Only",19-118-462T,https://c1.neweggimages.com/ProductImageOriginal/19-118-462-03.jpg,336,0,0,Newegg,Intel Core i9-14900K - Core i9 14th Gen 24-Core (8P+16E) LGA 1700 125W Intel UHD Graphics 770 Desktop Processor - Boxed - BX8071514900K
cpu,"24 cores (8 P-cores + 16 E-cores) and 32 threads
Performance hybrid architecture integrates two core microarchitectures, prioritizing and distributing workloads to optimize performance
Up to 6.0 GHz unlocked. 36MB Cache
Compatible with Intel 600-series (with potential BIOS update) and 700-series chipset-based motherboards
Turbo Boost Max Technology 3.0 Frequency, and PCIe 5.0 & 4.0 support. DDR4 and DDR5 Memory support. Discrete graphics required
Cooling device not included - Processor Only",19-118-464,https://c1.neweggimages.com/ProductImageOriginal/19-118-464-03.jpg,441.99,4.1,78,Newegg,Intel Core i9-14900KF - Core i9 14th Gen 24-Core (8P+16E) LGA 1700 125W None Integrated Graphics Processor - Boxed - BX8071514900KF
cpu,"24 cores (8 P-cores + 16 E-cores) and 32 threads
Performance hybrid architecture integrates two core microarchitectures, prioritizing and distributing workloads to optimize performance
Up to 6.0 GHz unlocked. 36MB Cache
Compatible with Intel 600-series (with potential BIOS update) and 700-series chipset-based motherboards
Turbo Boost Max Technology 3.0 Frequency, and PCIe 5.0 & 4.0 support. DDR4 and DDR5 Memory support. Discrete graphics required
Cooling device not included - Processor Only",19-118-464T,https://c1.neweggimages.com/ProductImageOriginal/19-118-464-03.jpg,334,0,0,Newegg,Intel Core i9-14900KF - Core i9 14th Gen 24-Core (8P+16E) LGA 1700 125W None Integrated Graphics Processor - Boxed - BX8071514900KF
cpu,"20 cores (8 P-cores + 12 E-cores) and 28 threads. Integrated Intel UHD Graphics 770 included
Performance hybrid architecture integrates two core microarchitectures, prioritizing and distributing workloads to optimize performance
Up to 5.6 GHz unlocked. 33MB Cache
Compatible with Intel 600-series (with potential BIOS update) and 700-series chipset-based motherboards
Turbo Boost Max Technology 3.0 Frequency, and PCIe 5.0 & 4.0 support. DDR4 and DDR5 Memory support.
Cooling device not included - Processor Only",19-118-466,https://c1.neweggimages.com/ProductImageOriginal/19-118-466-04.jpg,319.99,4.5,182,Newegg,Intel Core i7-14700K - Core i7 14th Gen 20-Core (8P+12E) LGA 1700 125W Intel UHD Graphics 770 Processor - Boxed - BX8071514700K
cpu,"20 cores (8 P-cores + 12 E-cores) and 28 threads. Integrated Intel UHD Graphics 770 included
Performance hybrid architecture integrates two core microarchitectures, prioritizing and distributing workloads to optimize performance
Up to 5.6 GHz unlocked. 33MB Cache
Compatible with Intel 600-series (with potential BIOS update) and 700-series chipset-based motherboards
Turbo Boost Max Technology 3.0 Frequency, and PCIe 5.0 & 4.0 support. DDR4 and DDR5 Memory support.
Cooling device not included - Processor Only",19-118-466T,https://c1.neweggimages.com/ProductImageOriginal/19-118-466T-08.jpg,259.99,5,3,Newegg,Intel Core i7-14700K - Core i7 14th Gen 20-Core (8P+12E) LGA 1700 125W Intel UHD Graphics 770 Processor - Boxed - BX8071514700K
cpu,"20 cores (8 P-cores + 12 E-cores) and 28 threads
Performance hybrid architecture integrates two core microarchitectures, prioritizing and distributing workloads to optimize performance
Up to 5.6 GHz unlocked. 33MB Cache
Compatible with Intel 600-series (with potential BIOS update) and 700-series chipset-based motherboards
Turbo Boost Max Technology 3.0 Frequency, and PCIe 5.0 & 4.0 support. DDR4 and DDR5 Memory support. Discrete graphics required
Cooling device not included - Processor Only",19-118-468,https://c1.neweggimages.com/ProductImageOriginal/19-118-468-03.jpg,314.99,4.4,75,Newegg,Intel Core i7-14700KF - Core i7 14th Gen 20-Core (8P+12E) LGA 1700 125W None Integrated Graphics Desktop Processor - Boxed - BX8071514700KF
cpu,"20 cores (8 P-cores + 12 E-cores) and 28 threads
Performance hybrid architecture integrates two core microarchitectures, prioritizing and distributing workloads to optimize performance
Up to 5.6 GHz unlocked. 33MB Cache
Compatible with Intel 600-series (with potential BIOS update) and 700-series chipset-based motherboards
Turbo Boost Max Technology 3.0 Frequency, and PCIe 5.0 & 4.0 support. DDR4 and DDR5 Memory support. Discrete graphics required
Cooling device not included - Processor Only",19-118-468T,https://c1.neweggimages.com/ProductImageOriginal/19-118-468-03.jpg,259.99,0,0,Newegg,Intel Core i7-14700KF - Core i7 14th Gen 20-Core (8P+12E) LGA 1700 125W None Integrated Graphics Desktop Processor - Boxed - BX8071514700KF
cpu,"14 cores (6 P-cores + 8 E-cores) and 20 threads. Integrated Intel UHD Graphics 770 included
Performance hybrid architecture integrates two core microarchitectures, prioritizing and distributing workloads to optimize performance
Up to 5.3 GHz unlocked. 24MB Cache
Compatible with Intel 600-series (with potential BIOS update) and 700-series chipset-based motherboards
Turbo Boost Max Technology 3.0 Frequency, and PCIe 5.0 & 4.0 support. Intel Optane Memory support. 
Cooling device not included - Processor Only",19-118-470,https://c1.neweggimages.com/ProductImageOriginal/19-118-470-07.jpg,189.99,4.8,89,Newegg,Intel Core i5-14600K - Core i5 14th Gen 14-Core (6P+8E) LGA 1700 125W Intel UHD Graphics 770 Processor - Boxed - BX8071514600K
cpu,"14 cores (6 P-cores + 8 E-cores) and 20 threads. Integrated Intel UHD Graphics 770 included
Performance hybrid architecture integrates two core microarchitectures, prioritizing and distributing workloads to optimize performance
Up to 5.3 GHz unlocked. 24MB Cache
Compatible with Intel 600-series (with potential BIOS update) and 700-series chipset-based motherboards
Turbo Boost Max Technology 3.0 Frequency, and PCIe 5.0 & 4.0 support. Intel Optane Memory support. 
Cooling device not included - Processor Only",19-118-470T,https://c1.neweggimages.com/ProductImageOriginal/19-118-470-07.jpg,209.99,0,0,Newegg,Intel Core i5-14600K - Core i5 14th Gen 14-Core (6P+8E) LGA 1700 125W Intel UHD Graphics 770 Processor - Boxed - BX8071514600K
cpu,"14 cores (6 P-cores + 8 E-cores) and 20 threads
Performance hybrid architecture integrates two core microarchitectures, prioritizing and distributing workloads to optimize performance
Up to 5.3 GHz unlocked. 24MB Cache
Compatible with Intel 600-series (with potential BIOS update) and 700-series chipset-based motherboards
Turbo Boost Max Technology 3.0 Frequency, and PCIe 5.0 & 4.0 support. DDR4 and DDR5 Memory support. Discrete graphics required
Cooling device not included - Processor Only",19-118-472,https://c1.neweggimages.com/ProductImageOriginal/19-118-472-03.jpg,199.99,4.7,24,Newegg,Intel Core i5-14600KF - Core i5 14th Gen 14-Core (6P+8E) LGA 1700 125W None Integrated Graphics Desktop Processor - Boxed - BX8071514600KF
cpu,"14 cores (6 P-cores + 8 E-cores) and 20 threads
Performance hybrid architecture integrates two core microarchitectures, prioritizing and distributing workloads to optimize performance
Up to 5.3 GHz unlocked. 24MB Cache
Compatible with Intel 600-series (with potential BIOS update) and 700-series chipset-based motherboards
Turbo Boost Max Technology 3.0 Frequency, and PCIe 5.0 & 4.0 support. DDR4 and DDR5 Memory support. Discrete graphics required
Cooling device not included - Processor Only",19-118-472T,https://c1.neweggimages.com/ProductImageOriginal/19-118-472-03.jpg,199.99,0,0,Newegg,Intel Core i5-14600KF - Core i5 14th Gen 14-Core (6P+8E) LGA 1700 125W None Integrated Graphics Desktop Processor - Boxed - BX8071514600KF
cpu,"Intel 7 Raptor Lake 65W 
36MB L3 Cache 
32MB L2 Cache 
Intel UHD Graphics 770",19-118-474,https://c1.neweggimages.com/ProductImageOriginal/19-118-474-01.jpg,569.99,4.6,93,Newegg,Intel Core i9-14900 - Core i9 14th Gen Raptor Lake 24-Core (8P+16E) LGA 1700 65W Intel UHD Graphics 770 Processor - BX8071514900
cpu,"Intel 7 Raptor Lake 65W 
33MB L3 Cache 
28MB L2 Cache 
Intel UHD Graphics 770",19-118-476,https://c1.neweggimages.com/ProductImageOriginal/19-118-476-01.jpg,319.99,4.6,93,Newegg,Intel Core i7-14700 - Core i7 14th Gen Raptor Lake 20-Core (8P+12E) LGA 1700 65W Intel UHD Graphics 770 Processor - BX8071514700
cpu,"Intel 7 Raptor Lake 65W 
33MB L3 Cache 
28MB L2 Cache 
Intel UHD Graphics 770",19-118-476T,https://c1.neweggimages.com/ProductImageOriginal/19-118-476-01.jpg,269.99,0,0,Newegg,Intel Core i7-14700 - Core i7 14th Gen Raptor Lake 20-Core (8P+12E) LGA 1700 65W Intel UHD Graphics 770 Processor - BX8071514700
cpu,"Intel 7 Raptor Lake 65W 
24MB L3 Cache 
11.5MB L2 Cache 
Intel UHD Graphics 770",19-118-478T,https://c1.neweggimages.com/ProductImageOriginal/19-118-478-01.jpg,177.73,5,1,Newegg,Intel Core i5-14500 - Core i5 14th Gen Raptor Lake 14-Core (6P+8E) LGA 1700 65W Intel UHD Graphics 770 Processor - BX8071514500
cpu,"Intel 7 Raptor Lake 65W 
20MB L3 Cache 
9.5MB L2 Cache 
Intel UHD Graphics 730",19-118-480T,https://c1.neweggimages.com/ProductImageOriginal/19-118-478-01.jpg,119.99,1,1,Newegg,Intel Core i5-14400 - Core i5 14th Gen Raptor Lake 10-Core (6P+4E) LGA 1700 65W Intel UHD Graphics 730 Processor - BX8071514400
cpu,"Intel 7 Raptor Lake 65W 
36MB L3 Cache 
32MB L2 Cache 
None Integrated Graphics",19-118-485,https://c1.neweggimages.com/ProductImageOriginal/A0ZXD2510200HJH7672.jpg,559.99,4.6,93,Newegg,Intel Core i9-14900F - Core i9 14th Gen Raptor Lake 24-Core (8P+16E) LGA 1700 65W None Integrated Graphics Processor - BX8071514900F
cpu,"Intel 7 Raptor Lake 65W 
33MB L3 Cache 
28MB L2 Cache 
None Integrated Graphics",19-118-487,https://c1.neweggimages.com/ProductImageOriginal/19-118-487-01.jpg,302.99,4.6,93,Newegg,Intel Core i7-14700F - Core i7 14th Gen Raptor Lake 20-Core (8P+12E) LGA 1700 65W None Integrated Graphics Processor - BX8071514700F
cpu,"Intel 7 Raptor Lake 65W 
33MB L3 Cache 
28MB L2 Cache 
None Integrated Graphics",19-118-487T,https://c1.neweggimages.com/ProductImageOriginal/19-118-487-01.jpg,264.34,0,0,Newegg,Intel Core i7-14700F - Core i7 14th Gen Raptor Lake 20-Core (8P+12E) LGA 1700 65W None Integrated Graphics Processor - BX8071514700F
cpu,"Intel 7 Raptor Lake 65W 
20MB L3 Cache 
9.5MB L2 Cache 
None Integrated Graphics",19-118-489T,https://c1.neweggimages.com/ProductImageOriginal/19-118-489-01.jpg,149.99,5,1,Newegg,Intel Core i5-14400F - Core i5 14th Gen Raptor Lake 10-Core (6P+4E) LGA 1700 65W None Integrated Graphics Processor - BX8071514400F
cpu,"Intel 7 Raptor Lake 58W 
12MB L3 Cache 
5MB L2 Cache 
None Integrated Graphics",19-118-492,https://c1.neweggimages.com/ProductImageOriginal/19-118-492-01.jpg,96.99,4.6,93,Newegg,Intel Core i3-14100F - Core i3 14th Gen Raptor Lake 4-Core (4P+0E) LGA 1700 58W None Integrated Graphics Processor - BX8071514100F
cpu,"Intel 7 Raptor Lake 150W 
36MB L3 Cache 
32MB L2 Cache 
Intel UHD Graphics 770",19-118-496T,https://c1.neweggimages.com/ProductImageOriginal/19-118-496-01.jpg,409.99,0,0,Newegg,"Intel Core i9-14900KS - Core i9 14th Gen Raptor Lake 24-Core (8P+16E) Performance-core 3.2 GHz, Efficient-core 2.4 GHz LGA 1700 150W Intel UHD Graphics 770 Desktop CPU (Retail Box)"
cpu,"3nm (TSMC N3B) Arrow Lake 125W 
36MB L3 Cache 
40MB L2 Cache 
Intel Graphics",19-118-505,https://c1.neweggimages.com/ProductImageOriginal/19-118-505-08.jpg,579.99,4.7,165,Newegg,"Intel Core Ultra 9 285K, Arrow Lake 24-Core (8P+16E), LGA 1851, 125W Desktop Processor - BX80768285K"
cpu,"3nm (TSMC N3B) Arrow Lake 125W 
30MB L3 Cache 
36MB L2 Cache 
Intel Graphics",19-118-506,https://c1.neweggimages.com/ProductImageOriginal/19-118-506-06.jpg,309.99,4.7,165,Newegg,"Intel Core Ultra 7 265K, Arrow Lake 20-Core (8P+12E), LGA 1851, 125W Desktop Processor - BX80768265K"
cpu,"3nm (TSMC N3B) Arrow Lake 125W 
30MB L3 Cache 
36MB L2 Cache 
Intel Graphics",19-118-506T,https://c1.neweggimages.com/ProductImageOriginal/19-118-506-06.jpg,249.99,0,0,Newegg,"Intel Core Ultra 7 265K, Arrow Lake 20-Core (8P+12E), LGA 1851, 125W Desktop Processor - BX80768265K"
